track,preset_folder,preset_label,wav_size_bytes,wav_size_kb,wav_size_mb,encoded_size_bytes,encoded_size_kb,encoded_size_mb,size_ratio_encoded_to_wav,percent_reduction_from_wav,,,,,,,,
Deftones/around the fur/01 Deftones - My Own Summer (Shove It).wav,mp3_128,128 CBR,37984844,37094.57422,36.22517014,3446534,3365.755859,3.286870956,0.090734452,90.92655481,,,,,,,,
Deftones/around the fur/01 Deftones - My Own Summer (Shove It).wav,mp3_192,192 CBR,37984844,37094.57422,36.22517014,5169780,5048.613281,4.930286407,0.136101125,86.3898875,,,,,,,,
Deftones/around the fur/01 Deftones - My Own Summer (Shove It).wav,mp3_320,320 CBR,37984844,37094.57422,36.22517014,8616271,8414.327148,8.217116356,0.226834445,77.31655552,,,,,,,,
Deftones/around the fur/01 Deftones - My Own Summer (Shove It).wav,mp3_v0,V0,37984844,37094.57422,36.22517014,7508463,7332.483398,7.160628319,0.197669971,80.23300293,,,,,,,,
Deftones/around the fur/01 Deftones - My Own Summer (Shove It).wav,mp3_v2,V2,37984844,37094.57422,36.22517014,5331009,5206.063477,5.084046364,0.140345686,85.96543137,,,track,,preset_label,wav_size_mb,encoded_size_mb,percent_reduction_from_wav
Deftones/around the fur/01 Deftones - My Own Summer (Shove It).wav,mp3_v5,V5,37984844,37094.57422,36.22517014,3699449,3612.743164,3.528069496,0.097392765,90.26072346,,,My Own Summer (Shove It).wav,,128 CBR,36.22517014,3.286870956,90.92655481
Deftones/around the fur/02 Deftones - Lhabia.wav,mp3_128,128 CBR,44316428,43277.76172,42.26343918,4020810,3926.572266,3.834543228,0.09072956,90.92704403,,,My Own Summer (Shove It).wav,,192 CBR,36.22517014,4.930286407,86.3898875
Deftones/around the fur/02 Deftones - Lhabia.wav,mp3_192,192 CBR,44316428,43277.76172,42.26343918,6031194,5889.837891,5.751794815,0.136093866,86.39061343,,,My Own Summer (Shove It).wav,,320 CBR,36.22517014,8.217116356,77.31655552
Deftones/around the fur/02 Deftones - Lhabia.wav,mp3_320,320 CBR,44316428,43277.76172,42.26343918,10051961,9816.368164,9.586297035,0.226822455,77.31775449,,,My Own Summer (Shove It).wav,,V0,36.22517014,7.160628319,80.23300293
Deftones/around the fur/02 Deftones - Lhabia.wav,mp3_v0,V0,44316428,43277.76172,42.26343918,8596388,8394.910156,8.198154449,0.193977457,80.60225432,,,My Own Summer (Shove It).wav,,V2,36.22517014,5.084046364,85.96543137
Deftones/around the fur/02 Deftones - Lhabia.wav,mp3_v2,V2,44316428,43277.76172,42.26343918,6185039,6040.077148,5.89851284,0.139565377,86.04346226,,,My Own Summer (Shove It).wav,,V5,36.22517014,3.528069496,90.26072346
Deftones/around the fur/02 Deftones - Lhabia.wav,mp3_v5,V5,44316428,43277.76172,42.26343918,4132705,4035.844727,3.941254616,0.09325447,90.67455301,,,track,,preset_label,wav_size_mb,encoded_size_mb,percent_reduction_from_wav
Deftones/around the fur/03 Deftones - Mascara.wav,mp3_128,128 CBR,39748844,38817.23047,37.90745163,3606612,3522.082031,3.439533234,0.090735016,90.92649839,,,How I Could Just Kill a Man,,128 CBR,41.1643486,3.734893799,90.92687258
Deftones/around the fur/03 Deftones - Mascara.wav,mp3_192,192 CBR,39748844,38817.23047,37.90745163,5242880,5120,5,0.131900188,86.80998119,,,How I Could Just Kill a Man,,192 CBR,41.1643486,5.602320671,86.39035753
Deftones/around the fur/03 Deftones - Mascara.wav,mp3_320,320 CBR,39748844,38817.23047,37.90745163,9016467,8805.143555,8.598773003,0.226835955,77.31640447,,,How I Could Just Kill a Man,,320 CBR,41.1643486,9.337174416,77.31732741
Deftones/around the fur/03 Deftones - Mascara.wav,mp3_v0,V0,39748844,38817.23047,37.90745163,7100098,6933.689453,6.771181107,0.178624012,82.13759877,,,How I Could Just Kill a Man,,V0,41.1643486,7.270041466,82.33898577
Deftones/around the fur/03 Deftones - Mascara.wav,mp3_v2,V2,39748844,38817.23047,37.90745163,5183701,5062.208008,4.943562508,0.130411365,86.95886351,,,How I Could Just Kill a Man,,V2,41.1643486,4.894587517,88.10964419
Deftones/around the fur/03 Deftones - Mascara.wav,mp3_v5,V5,39748844,38817.23047,37.90745163,3531398,3448.630859,3.367803574,0.088842785,91.1157215,,,How I Could Just Kill a Man,,V5,41.1643486,3.338737488,91.8892498
Deftones/around the fur/04 Deftones - Around the Fur.wav,mp3_128,128 CBR,37345100,36469.82422,35.61506271,3388438,3309.021484,3.231466293,0.090733135,90.9266865,,,track,preset_label,wav_size_mb,encoded_size_mb,percent_reduction_from_wav,
Deftones/around the fur/04 Deftones - Around the Fur.wav,mp3_192,192 CBR,37345100,36469.82422,35.61506271,5082635,4963.510742,4.847178459,0.136099113,86.39008866,,,Sugar,128 CBR,25.87353134,2.347776413,90.92595293,
Deftones/around the fur/04 Deftones - Around the Fur.wav,mp3_320,320 CBR,37345100,36469.82422,35.61506271,8471030,8272.490234,8.078603745,0.226831097,77.3168903,,,Sugar,192 CBR,25.87353134,3.521644592,86.3890068,
Deftones/around the fur/04 Deftones - Around the Fur.wav,mp3_v0,V0,37345100,36469.82422,35.61506271,7005083,6840.901367,6.680567741,0.187577032,81.24229685,,,Sugar,320 CBR,25.87353134,5.869380951,77.31511453,
Deftones/around the fur/04 Deftones - Around the Fur.wav,mp3_v2,V2,37345100,36469.82422,35.61506271,5177126,5055.787109,4.937292099,0.138629325,86.13706751,,,Sugar,V0,25.87353134,5.098562241,80.29429314,
Deftones/around the fur/04 Deftones - Around the Fur.wav,mp3_v5,V5,37345100,36469.82422,35.61506271,3567219,3483.612305,3.401965141,0.095520403,90.44795971,,,Sugar,V2,25.87353134,3.508071899,86.44146463,
Deftones/around the fur/05 Deftones - Rickets.wav,mp3_128,128 CBR,28729724,28056.37109,27.3987999,2606854,2545.755859,2.486089706,0.090737175,90.92628248,,,Sugar,V5,25.87353134,2.30012989,91.11010453,
Deftones/around the fur/05 Deftones - Rickets.wav,mp3_192,192 CBR,28729724,28056.37109,27.3987999,3910260,3818.613281,3.729114532,0.136105032,86.38949682,,,,,,,,
Deftones/around the fur/05 Deftones - Rickets.wav,mp3_320,320 CBR,28729724,28056.37109,27.3987999,6517071,6364.327148,6.215163231,0.22684071,77.31592897,,,,,,,,
Deftones/around the fur/05 Deftones - Rickets.wav,mp3_v0,V0,28729724,28056.37109,27.3987999,5621670,5489.912109,5.361242294,0.195674348,80.43256524,,,,,,,,
Deftones/around the fur/05 Deftones - Rickets.wav,mp3_v2,V2,28729724,28056.37109,27.3987999,3998596,3904.878906,3.813358307,0.139179757,86.08202432,,,,,,,,
Deftones/around the fur/05 Deftones - Rickets.wav,mp3_v5,V5,28729724,28056.37109,27.3987999,2723564,2659.730469,2.597393036,0.094799518,90.52004816,,,,,,,,
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,mp3_128,128 CBR,54335948,53062.44922,51.81879807,4929453,4813.918945,4.70109272,0.090721763,90.92782369,,,,,,,,
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,mp3_192,192 CBR,54335948,53062.44922,51.81879807,7394159,7220.858398,7.05161953,0.136082267,86.39177327,,,,,,,,
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,mp3_320,320 CBR,54335948,53062.44922,51.81879807,12323569,12034.73535,11.75267124,0.226803239,77.3196761,,,,,,,,
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,mp3_v0,V0,54335948,53062.44922,51.81879807,10655134,10405.4043,10.16152763,0.196097324,80.3902676,,,,,,,,
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,mp3_v2,V2,54335948,53062.44922,51.81879807,7728919,7547.772461,7.370871544,0.142243198,85.77568022,,,,,,,,
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,mp3_v5,V5,54335948,53062.44922,51.81879807,5001570,4884.345703,4.769868851,0.092049006,90.79509941,,,,,,,,
Deftones/around the fur/07 Deftones - Lotion.wav,mp3_128,128 CBR,41943260,40960.21484,40.00020981,3805561,3716.368164,3.629265785,0.090731169,90.92688313,,,,,,,,
Deftones/around the fur/07 Deftones - Lotion.wav,mp3_192,192 CBR,41943260,40960.21484,40.00020981,5708320,5574.53125,5.443878174,0.13609624,86.39037595,,,,,,,,
Deftones/around the fur/07 Deftones - Lotion.wav,mp3_320,320 CBR,41943260,40960.21484,40.00020981,9513839,9290.858398,9.073103905,0.226826408,77.31735921,,,,,,,,
Deftones/around the fur/07 Deftones - Lotion.wav,mp3_v0,V0,41943260,40960.21484,40.00020981,8101819,7911.932617,7.726496696,0.193161404,80.68385958,,,,,,,,
Deftones/around the fur/07 Deftones - Lotion.wav,mp3_v2,V2,41943260,40960.21484,40.00020981,5714208,5580.28125,5.449493408,0.136236621,86.37633794,,,,,,,,
Deftones/around the fur/07 Deftones - Lotion.wav,mp3_v5,V5,41943260,40960.21484,40.00020981,3725596,3638.277344,3.553005219,0.088824665,91.11753354,,,,,,,,
Deftones/around the fur/08 Deftones - Dai the Flu.wav,mp3_128,128 CBR,48792284,47648.71484,46.53194809,4426648,4322.898438,4.221580505,0.090724345,90.92756551,,,,,,,,
Deftones/around the fur/08 Deftones - Dai the Flu.wav,mp3_192,192 CBR,48792284,47648.71484,46.53194809,6639951,6484.327148,6.332350731,0.136086087,86.39139131,,,,,,,,
Deftones/around the fur/08 Deftones - Dai the Flu.wav,mp3_320,320 CBR,48792284,47648.71484,46.53194809,11066557,10807.18457,10.55389118,0.226809571,77.3190429,,,,,,,,
Deftones/around the fur/08 Deftones - Dai the Flu.wav,mp3_v0,V0,48792284,47648.71484,46.53194809,9293760,9075.9375,8.863220215,0.190476019,80.95239813,,,,,,,,
Deftones/around the fur/08 Deftones - Dai the Flu.wav,mp3_v2,V2,48792284,47648.71484,46.53194809,6699151,6542.139648,6.38880825,0.137299393,86.27006065,,,,,,,,
Deftones/around the fur/08 Deftones - Dai the Flu.wav,mp3_v5,V5,48792284,47648.71484,46.53194809,4414423,4310.959961,4.209921837,0.090473793,90.95262071,,,,,,,,
Deftones/around the fur/09 Deftones - Headup.wav,mp3_128,128 CBR,55206188,53912.29297,52.6487236,5008447,4891.061523,4.776427269,0.090722565,90.92774346,,,,,,,,
Deftones/around the fur/09 Deftones - Headup.wav,mp3_192,192 CBR,55206188,53912.29297,52.6487236,7512650,7336.572266,7.164621353,0.136083477,86.39165233,,,,,,,,
Deftones/around the fur/09 Deftones - Headup.wav,mp3_320,320 CBR,55206188,53912.29297,52.6487236,12521055,12227.59277,11.94100857,0.226805281,77.31947187,,,,,,,,
Deftones/around the fur/09 Deftones - Headup.wav,mp3_v0,V0,55206188,53912.29297,52.6487236,10536160,10289.21875,10.04806519,0.190851069,80.91489309,,,,,,,,
Deftones/around the fur/09 Deftones - Headup.wav,mp3_v2,V2,55206188,53912.29297,52.6487236,7575808,7398.25,7.224853516,0.137227515,86.27724849,,,,,,,,
Deftones/around the fur/09 Deftones - Headup.wav,mp3_v5,V5,55206188,53912.29297,52.6487236,5249307,5126.276367,5.006129265,0.095085482,90.49145179,,,,,,,,
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,mp3_128,128 CBR,394912604,385656.8398,376.6180077,35820816,34981.26563,34.16139221,0.090705679,90.92943207,,,,,,,,
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,mp3_192,192 CBR,394912604,385656.8398,376.6180077,53731203,52471.87793,51.24206829,0.136058466,86.39415343,,,,,,,,
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,mp3_320,320 CBR,394912604,385656.8398,376.6180077,89551977,87453.10254,85.40342045,0.226764039,77.32359613,,,,,,,,
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,mp3_v0,V0,394912604,385656.8398,376.6180077,43257545,42243.69629,41.25360966,0.109537008,89.04629922,,,,,,,,
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,mp3_v2,V2,394912604,385656.8398,376.6180077,24477703,23904.00684,23.34375668,0.061982582,93.80174176,,,,,,,,
Deftones/around the fur/10 Deftones - MX ／ Bong Hit ／ Damone.wav,mp3_v5,V5,394912604,385656.8398,376.6180077,15944112,15570.42188,15.20549011,0.040373773,95.96262266,,,,,,,,
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,mp3_128,128 CBR,26483564,25862.85547,25.25669479,2403308,2346.980469,2.291973114,0.090747152,90.92528483,,,,,,,,
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,mp3_192,192 CBR,26483564,25862.85547,25.25669479,3604941,3520.450195,3.437939644,0.136119935,86.38800654,,,,,,,,
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,mp3_320,320 CBR,26483564,25862.85547,25.25669479,6008206,5867.388672,5.72987175,0.226865463,77.31345373,,,,,,,,
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,mp3_v0,V0,26483564,25862.85547,25.25669479,5086537,4967.321289,4.850899696,0.192063916,80.79360844,,,,,,,,
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,mp3_v2,V2,26483564,25862.85547,25.25669479,3751505,3663.579102,3.577713966,0.141654084,85.8345916,,,,,,,,
Motion City Soundtrack/I am the movie/01 Motion City Soundtrack - Cambridge.wav,mp3_v5,V5,26483564,25862.85547,25.25669479,2534894,2475.482422,2.417463303,0.095715743,90.42842572,,,,,,,,
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,mp3_128,128 CBR,30799484,30077.62109,29.37267685,2794518,2729.021484,2.665060043,0.090732624,90.9267376,,,,,,,,
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,mp3_192,192 CBR,30799484,30077.62109,29.37267685,4191755,4093.510742,3.997569084,0.136098222,86.39017784,,,,,,,,
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,mp3_320,320 CBR,30799484,30077.62109,29.37267685,6986230,6822.490234,6.66258812,0.226829449,77.31705505,,,,,,,,
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,mp3_v0,V0,30799484,30077.62109,29.37267685,5866371,5728.87793,5.594607353,0.190469782,80.95302181,,,,,,,,
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,mp3_v2,V2,30799484,30077.62109,29.37267685,4344226,4242.408203,4.142976761,0.141048662,85.89513383,,,,,,,,
Motion City Soundtrack/I am the movie/02 Motion City Soundtrack - Shiver.wav,mp3_v5,V5,30799484,30077.62109,29.37267685,2925838,2857.263672,2.790296555,0.094996332,90.50036682,,,,,,,,
Motion City Soundtrack/I am the movie/03 Motion City Soundtrack - The Future Freaks Me Out.wav,mp3_128,128 CBR,38220044,37324.26172,36.44947433,3467850,3386.572266,3.307199478,0.090733804,90.92661955,,,,,,,,
Motion City Soundtrack/I am the movie/03 Motion City Soundtrack - The Future Freaks Me Out.wav,mp3_192,192 CBR,38220044,37324.26172,36.44947433,5201754,5079.837891,4.96077919,0.136100157,86.38998427,,,,,,,,
Motion City Soundtrack/I am the movie/03 Motion City Soundtrack - The Future Freaks Me Out.wav,mp3_320,320 CBR,38220044,37324.26172,36.44947433,8669561,8466.368164,8.26793766,0.226832837,77.31671633,,,,,,,,
Motion City Soundtrack/I am the movie/03 Motion City Soundtrack - The Future Freaks Me Out.wav,mp3_v0,V0,38220044,37324.26172,36.44947433,7246867,7077.018555,6.911150932,0.18960907,81.039093,,,,,,,,
Motion City Soundtrack/I am the movie/03 Motion City Soundtrack - The Future Freaks Me Out.wav,mp3_v2,V2,38220044,37324.26172,36.44947433,5413523,5286.643555,5.162737846,0.141640941,85.83590589,,,,,,,,
Motion City Soundtrack/I am the movie/03 Motion City Soundtrack - The Future Freaks Me Out.wav,mp3_v5,V5,38220044,37324.26172,36.44947433,3688174,3601.732422,3.517316818,0.096498424,90.35015763,,,,,,,,
Motion City Soundtrack/I am the movie/04 Motion City Soundtrack - Indoor Living.wav,mp3_128,128 CBR,40047548,39108.93359,38.19231796,3633362,3548.205078,3.465044022,0.090726204,90.92737962,,,,,,,,
Motion City Soundtrack/I am the movie/04 Motion City Soundtrack - Indoor Living.wav,mp3_192,192 CBR,40047548,39108.93359,38.19231796,5450021,5322.286133,5.197545052,0.136088756,86.39112437,,,,,,,,
Motion City Soundtrack/I am the movie/04 Motion City Soundtrack - Indoor Living.wav,mp3_320,320 CBR,40047548,39108.93359,38.19231796,9083341,8870.450195,8.662549019,0.226813911,77.31860887,,,,,,,,
Motion City Soundtrack/I am the movie/04 Motion City Soundtrack - Indoor Living.wav,mp3_v0,V0,40047548,39108.93359,38.19231796,7480218,7304.900391,7.133691788,0.186783421,81.32165795,,,,,,,,
Motion City Soundtrack/I am the movie/04 Motion City Soundtrack - Indoor Living.wav,mp3_v2,V2,40047548,39108.93359,38.19231796,5542389,5412.489258,5.285634041,0.138395215,86.16047854,,,,,,,,
Motion City Soundtrack/I am the movie/04 Motion City Soundtrack - Indoor Living.wav,mp3_v5,V5,40047548,39108.93359,38.19231796,3750706,3662.798828,3.576951981,0.093656321,90.63436793,,,,,,,,
Motion City Soundtrack/I am the movie/05 Motion City Soundtrack - My Favorite Accident.wav,mp3_128,128 CBR,35315324,34487.62109,33.67931747,3204118,3129.021484,3.055685043,0.090728829,90.92711708,,,,,,,,
Motion City Soundtrack/I am the movie/05 Motion City Soundtrack - My Favorite Accident.wav,mp3_192,192 CBR,35315324,34487.62109,33.67931747,4806155,4693.510742,4.583506584,0.136092621,86.39073791,,,,,,,,
Motion City Soundtrack/I am the movie/05 Motion City Soundtrack - My Favorite Accident.wav,mp3_320,320 CBR,35315324,34487.62109,33.67931747,8010230,7822.490234,7.63915062,0.226820232,77.31797675,,,,,,,,
Motion City Soundtrack/I am the movie/05 Motion City Soundtrack - My Favorite Accident.wav,mp3_v0,V0,35315324,34487.62109,33.67931747,6791221,6632.051758,6.476613045,0.192302384,80.76976159,,,,,,,,
Motion City Soundtrack/I am the movie/05 Motion City Soundtrack - My Favorite Accident.wav,mp3_v2,V2,35315324,34487.62109,33.67931747,5051109,4932.723633,4.817112923,0.143028817,85.69711834,,,,,,,,
Motion City Soundtrack/I am the movie/05 Motion City Soundtrack - My Favorite Accident.wav,mp3_v5,V5,35315324,34487.62109,33.67931747,3389732,3310.285156,3.232700348,0.095984735,90.40152654,,,,,,,,
Motion City Soundtrack/I am the movie/06 Motion City Soundtrack - Perfect Teeth.wav,mp3_128,128 CBR,36914684,36049.49609,35.20458603,3349150,3270.654297,3.193998337,0.090726769,90.92732312,,,,,,,,
Motion City Soundtrack/I am the movie/06 Motion City Soundtrack - Perfect Teeth.wav,mp3_192,192 CBR,36914684,36049.49609,35.20458603,5023703,4905.959961,4.790976524,0.136089557,86.39104428,,,,,,,,
Motion City Soundtrack/I am the movie/06 Motion City Soundtrack - Perfect Teeth.wav,mp3_320,320 CBR,36914684,36049.49609,35.20458603,8372810,8176.572266,7.984933853,0.226815161,77.31848389,,,,,,,,
Motion City Soundtrack/I am the movie/06 Motion City Soundtrack - Perfect Teeth.wav,mp3_v0,V0,36914684,36049.49609,35.20458603,7165277,6997.34082,6.833340645,0.194103707,80.58962932,,,,,,,,
Motion City Soundtrack/I am the movie/06 Motion City Soundtrack - Perfect Teeth.wav,mp3_v2,V2,36914684,36049.49609,35.20458603,5277009,5153.329102,5.032547951,0.142951488,85.70485122,,,,,,,,
Motion City Soundtrack/I am the movie/06 Motion City Soundtrack - Perfect Teeth.wav,mp3_v5,V5,36914684,36049.49609,35.20458603,3561144,3477.679688,3.39617157,0.096469578,90.35304217,,,,,,,,
Motion City Soundtrack/I am the movie/07 Motion City Soundtrack - Boombox Generation.wav,mp3_128,128 CBR,33104444,32328.55859,31.570858,3003915,2933.510742,2.864756584,0.090740536,90.92594638,,,,,,,,
Motion City Soundtrack/I am the movie/07 Motion City Soundtrack - Boombox Generation.wav,mp3_192,192 CBR,33104444,32328.55859,31.570858,4505852,4400.246094,4.297115326,0.136110185,86.38898149,,,,,,,,
Motion City Soundtrack/I am the movie/07 Motion City Soundtrack - Boombox Generation.wav,mp3_320,320 CBR,33104444,32328.55859,31.570858,7509724,7333.714844,7.161830902,0.226849422,77.31505776,,,,,,,,
Motion City Soundtrack/I am the movie/07 Motion City Soundtrack - Boombox Generation.wav,mp3_v0,V0,33104444,32328.55859,31.570858,6498933,6346.614258,6.197865486,0.196316029,80.36839706,,,,,,,,
Motion City Soundtrack/I am the movie/07 Motion City Soundtrack - Boombox Generation.wav,mp3_v2,V2,33104444,32328.55859,31.570858,4697730,4587.626953,4.480104446,0.141906325,85.80936747,,,,,,,,
Motion City Soundtrack/I am the movie/07 Motion City Soundtrack - Boombox Generation.wav,mp3_v5,V5,33104444,32328.55859,31.570858,3102260,3029.550781,2.958545685,0.093711285,90.62887146,,,,,,,,
